judul,teks,link-href,label
"8 Kewenangan Presiden sebagai Kepala Negara, Pelajar Harus Tahu",Daftar 8 Kewenangan Presiden sebagai kepala negara tercantum dalam UUD 1945. Apa saja kegiatan yang menunjukkan kewenangan Presiden dalam posisi tersebut?,https://www.detik.com/edu/detikpedia/d-5717730/8-kewenangan-presiden-sebagai-kepala-negara-pelajar-harus-tahu,1
"Tegaskan Oposisi, AHY Minta Kritik PD Tak Dianggap Rusuhi Pemerintah",Ketum Demokrat AHY mengatakan partainya ingin pemerintah bangkit dari keterpurukan. AHY meminta agar kritik PD tidak dianggap merusuhi pemerintah.,https://news.detik.com/berita/d-5717250/tegaskan-oposisi-ahy-minta-kritik-pd-tak-dianggap-rusuhi-pemerintah,1
"Ada yang Sampai Bunuh Diri karena Pinjol, Nafa Urbach Colek Pemerintah",Ada yang sampai bunuh diri karena pinjol. Nafa Urbach colek pemerintah.,https://hot.detik.com/celeb/d-5716740/ada-yang-sampai-bunuh-diri-karena-pinjol-nafa-urbach-colek-pemerintah,1
"MUI Keluarkan Taujihat Kebangsaan, Minta Pemerintah Tak Alergi Kritik",MUI meminta pemerintah tidak alergi terhadap kritik yang dilayangkan masyarakat.,https://news.detik.com/berita/d-5697948/mui-keluarkan-taujihat-kebangsaan-minta-pemerintah-tak-alergi-kritik,1
Manjur Juga Caranya! Ramai-ramai Vaksin Covid-19 Setelah 'Diancam',"Pemerintah Pakistan mendorong warganya untuk vaksin Covid-19 dengan paksaan. Tapi, sejauh ini cara itu ampuh meningkatkan jumlah warga tervaksin.",https://travel.detik.com/travel-news/d-5673117/manjur-juga-caranya-ramai-ramai-vaksin-covid-19-setelah-diancam,1
Langkah Pemerintah Beri Diskon Listrik Disebut Sudah Tepat,Salah satu keuntungan dari kebijakan yang dikeluarkan pemerintah tersebut adalah mengurangi beban usaha mikro kecil menengah (UMKM).,https://news.detik.com/berita/d-5653237/langkah-pemerintah-beri-diskon-listrik-disebut-sudah-tepat,1
"Arsul Kritik Komunikasi soal COVID Tak Konsisten, Singgung Luhut-Muhadjir",Arsul mengatakan komunikasi publik para pejabat itu membuat kesan pemerintah tak konsisten.,https://news.detik.com/berita/d-5647169/arsul-kritik-komunikasi-soal-covid-tak-konsisten-singgung-luhut-muhadjir,1
Pemerintah Buka Opsi PPKM Mikro Ketat di Luar Jawa-Bali Naik Jadi Darurat,"Pemerintah monitoring pengendalian Corona di 43 kabupaten/kota di luar Jawa-Bali. Jika faskes terbatas, bukan tidak mungkin PPKM mikro ketat naik jadi darurat.",https://news.detik.com/berita/d-5634282/pemerintah-buka-opsi-ppkm-mikro-ketat-di-luar-jawa-bali-naik-jadi-darurat,1
BPK Ungkap Permasalahan Pemerintah Tangani Covid-19,Ketua BPK mengungkap hasil pemeriksaan atas LKPP. Setidaknya terdapat permasalahan ketidakpatuhan terhadap perundang-undangan dalam penanganan Covid-19.,https://news.detik.com/detiktv/d-5616175/bpk-ungkap-permasalahan-pemerintah-tangani-covid-19,1
Baleg DPR 'Lempar Bola' soal RUU PKS ke Pemerintah: Kalau Mau Cepat Usulkan,Pemerintah mendukung DPR untuk mempercepat pengesahan RUU PKS. Baleg DPR mempersilakan pemerintah untuk mengusulkan RUU menjadi usulan inisiatif.,https://news.detik.com/berita/d-5615133/baleg-dpr-lempar-bola-soal-ruu-pks-ke-pemerintah-kalau-mau-cepat-usulkan,1
PKS Dorong Pemerintah Inisiatif Ajukan Revisi UU ITE ke DPR,Pemerintah berencana memungut pajak pertambahan nilai (PPN) pada jasa pendidikan. Apa penjelasan pemerintah?,https://news.detik.com/berita/d-5603971/pks-dorong-pemerintah-inisiatif-ajukan-revisi-uu-ite-ke-dpr,1
Pemerintah Jelaskan soal Rencana Jasa Pendidikan Kena PPN,Pemerintah dalam hal ini Kementerian Kesehatan saat ini sedang melakukan revisi PP No 109 tahun 2012.,https://news.detik.com/berita/d-5601506/pemerintah-jelaskan-soal-rencana-jasa-pendidikan-kena-ppn,1
Perlukah Pemerintah Revisi Aturan Ini?,Komisi II DPR RI yang punya ruang lingkup tugas di bidang otonomi daerah meminta agar 10 kasus terbesar di Papua segera diungkap.,https://finance.detik.com/berita-ekonomi-bisnis/d-5596219/perlukah-pemerintah-revisi-aturan-ini,1
Komisi II Minta 10 Korupsi Terbesar di Papua Cepat Diungkap ke Publik,Pemerintah ancang-ancang menindak penyalahgunaan uang negara di Tanah Papua. 10 korupsi terbesar di Papua dalam bidikan pemerintah.,https://news.detik.com/berita/d-5575728/komisi-ii-minta-10-korupsi-terbesar-di-papua-cepat-diungkap-ke-publik,1
Rasuah Terbesar di Papua dalam Bidikan Pemerintah,Pemerintah memutuskan revisi UU ITE hanya penambahan penjelasan atas pasal-pasal yang dianggap pasal karet. Pemerintah dinilai tidak konsisten.,https://news.detik.com/berita/d-5575634/rasuah-terbesar-di-papua-dalam-bidikan-pemerintah,1
"Revisi UU ITE Tak Sentuh Pasal 'Karet', Pemerintah Dinilai Inkonsisten",Keamanan data pribadi kini menjadi ancaman yang nyata dan ditakutkan banyak orang. Ahli menyebut pemerintah dan swasta kurang sadar akan pentingnya privasi.,https://news.detik.com/berita/d-5554775/revisi-uu-ite-tak-sentuh-pasal-karet-pemerintah-dinilai-inkonsisten,1
"Pemerintah Masih Kurang Kesadaran Privasi, Yes or No?",Pemerintah telah mengambil alih pengelolaan TMII dari Yayasan Harapan Kita. Dikabarkan Yayasan Harapan Kita tidak pernah menyetor pendapatan TMII ke kas negara.,https://inet.detik.com/security/d-5546847/pemerintah-masih-kurang-kesadaran-privasi-yes-or-no,1
Yayasan Harapan Kita Tak Pernah Setor Pendapatan TMII ke Negara!,Pemerintah larang mudik. Arief Muhammad tulis surat terbuka.,https://news.detik.com/detiktv/d-5523886/yayasan-harapan-kita-tak-pernah-setor-pendapatan-tmii-ke-negara,1
"Pemerintah Larang Mudik, Arief Muhammad Tulis Surat Terbuka",Pengamat terorisme Sidney Jones berbicara mengenai dugaan adanya obsesi pemerintah seolah-olah Front Pembela Islam (FPI) terkait dengan terorisme.,https://hot.detik.com/celeb/d-5517258/pemerintah-larang-mudik-arief-muhammad-tulis-surat-terbuka,1
Pakar Duga Ada Obsesi Pemerintah Buktikan FPI Terkait Terorisme,Pengamat terorisme Sidney Jones berbicara mengenai dugaan adanya obsesi pemerintah seolah-olah Front Pembela Islam (FPI) terkait dengan terorisme.,https://news.detik.com/berita/d-5514490/pakar-duga-ada-obsesi-pemerintah-buktikan-fpi-terkait-terorisme,1
Pemerintah Godok Sanksi Buat Warga yang Nekat Mudik Lebaran 2021,"""Penerapan sanksi bagi yang melanggar larangan mudik nantinya akan ditetapkan pemerintah dan diimplementasikan oleh pemerintah daerah,"" ujar Wiku.",https://news.detik.com/berita/d-5508720/golkar-dukung-larangan-mudik-lebaran-akibat-liburan-positif-covid-naik-tajam,1
Golkar Dukung Larangan Mudik Lebaran: Akibat Liburan Positif COVID Naik Tajam,Pemerintah resmi melarang mudik Lebaran tahun 2021. Partai Golkar mendukung keputusan pemerintah melarang mudik Lebaran tahun ini.,https://www.detik.com/edu/seleksi-masuk-pt/d-5504445/hanya-1630-peserta-lolos-snmptn-2021-itb-total-pendaftar-capai-10637,1
"Hanya 1.630 peserta lolos SNMPTN 2021 ITB, Total Pendaftar Capai 10.637",ITB menerima 1.630 peserta SNMPTN 2021 dari total pendaftar mencapai 10.637 orang. Empat fakultas tercatat paling banyak menerima calon mahasiswa baru.,https://www.detik.com/edu/seleksi-masuk-pt/d-5503772/1094-peserta-lolos-snmptn-2021-ui-begini-cara-daftar-ulangnya,1
"1.094 Peserta Lolos SNMPTN 2021 UI, Begini Cara Daftar Ulangnya",Berikut cara daftar ulang di UI bagi peserta yang dinyatakan lolos dalan pengumuman SNMPTN 2021. Info bisa diperoleh di penerimaan.ui.ac.id.,https://www.detik.com/edu/seleksi-masuk-pt/d-5503086/cek-pengumuman-snmptn-2021-20-prodi-dengan-persaingan-paling-ketat,1
"Cek Pengumuman SNMPTN 2021, 20 Prodi dengan Persaingan Paling Ketat",LTMPT mengumumkan hasil SNMPTN 2021 pada Senin (22/3/2021 Maret 2021 pukul 15.00 WIB. LTMPT juga mengumumkan 20 prodi dengan persaingan paling ketat.,https://www.detik.com/edu/seleksi-masuk-pt/d-5502949/tidak-lolos-snmptn-2021-ini-langkah-yang-bisa-dilakukan,1
"Tidak Lolos SNMPTN 2021, Ini Langkah Yang Bisa Dilakukan",Tidak lolos SNMPTN 2021 bukan akhir dunia. Berikut langkah yang bisa kamu lakukan demi peluang melanjutkan pendidikan di PTN.,https://www.detik.com/edu/seleksi-masuk-pt/d-5502892/lolos-snmptn-2021-ini-langkah-selanjutnya-jangan-lupa-ya,1
"Lolos SNMPTN 2021, Ini Langkah Selanjutnya Jangan Lupa Ya",Selamat buat kamu yang dinyatakan lolos dalam SNMPTN 2021. Langkah selanjutnya adalah daftar ulang mengikuti ketentuan di tiap PTN.,https://www.detik.com/edu/seleksi-masuk-pt/d-5502737/ini-perguruan-tinggi-yang-seleksi-snmptn-tidak-ketat-tertarik-mencoba,1
"Ini Perguruan Tinggi yang Seleksi SNMPTN Tidak Ketat, Tertarik Mencoba?","LTMPT akan mengumumkan hasil seleksi SNMPTN 2021. Berdasarkan data yang diterima, ada perguruan tinggi yang seleksinya tidak ketat.",https://www.detik.com/edu/seleksi-masuk-pt/d-5502721/pengumuman-snmptn-2021-berikut-20-ptn-yang-paling-banyak-menerima-siswa,1
"Pengumuman SNMPTN 2021, Berikut 20 PTN yang Paling Banyak Menerima Siswa",Hasil pengumuman SNMPTN 2021 bisa diakses peserta hari ini Senin (22/3/2021) pukul 15.00 WIB. LTMPT mencatat ada 20 PTN yang paling banyak menerima siswa.,https://www.detik.com/edu/seleksi-masuk-pt/d-5502574/pengumuman-snmptn-2021-tidak-ada-kursi-cadangan,1
Insan Pers Apresiasi Pemerintah atas Vaksinasi Wartawan,Insan pers Indonesia menyampaikan terima kasih dan apresiasi kepada pemerintah atas vaksinasi terhadap wartawan.,https://www.detik.com/edu/seleksi-masuk-pt/d-5501106/deg-degan-lihat-pengumuman-snmptn-2021-ltmpt-persiapkan-diri,1
"Deg-degan Lihat Pengumuman SNMPTN 2021, LTMPT: Persiapkan Diri","Buat yang deg-degan sebelum pengumuman SNMPTN 2021, LTMPT menyarankan untuk mempersiapkan diri. Jika belum lolos, bisa langsung mendaftar UTBK SBMPTN 2021.",https://www.detik.com/edu/seleksi-masuk-pt/d-5501059/jelang-pengumuman-snmptn-2021-ltmpt-pastikan-internet-stabil,1
"Jelang Pengumuman SNMPTN 2021, LTMPT: Pastikan Internet Stabil",Pengumuman SNMPTN 2021 bisa diakses di pengumuman-snmptn.ltmpt.ac.id pada Senin (22/3/2021) mulai pukul 15.00 WIB. LTMPT menyarankan koneksi internet stabil.,https://www.detik.com/edu/seleksi-masuk-pt/d-5501011/berikut-link-pengumuman-snmptn-2021-dan-laman-mirror-yang-bisa-diakses,1
Berikut Link Pengumuman SNMPTN 2021 dan Laman Mirror yang Bisa Diakses,Hasil SNMPTN 2021 mulai bisa diakses pada Senin (22/3/2021) di link https://pengumuman-snmptn.ltmpt.ac.id. Peserta juga mengakses laman mirror.,https://www.detik.com/edu/seleksi-masuk-pt/d-5499951/30-ptn-yang-paling-diminati-di-snmptn-2021,1
30 PTN yang Paling Diminati di SNMPTN 2021,Pengumuman SNMPTN 2021 bisa dilihat pada Senin pekan depan. Ingin tahu 30 universitas yang paling banyak diminati calon mahasiswa?,https://www.detik.com/edu/seleksi-masuk-pt/d-5499934/kapan-pengumuman-snmptn-2021-berikut-cara-ceknya,1
Kapan Pengumuman SNMPTN 2021? Berikut Cara Ceknya,Pengumuman SNMPTN 2021 tersedia di pengumuman-snmptn.ltmpt.ac.id pada 22 Maret 2021 pukul 15.00 WIB. Link lain adalah laman mirror yang diumumkan kemudian.,https://www.detik.com/edu/seleksi-masuk-pt/d-5499544/cek-pengumuman-snmptn-2021-ui-klik-httpssnmptnuiacid,1
Cek Pengumuman SNMPTN 2021 UI Klik https://snmptn.ui.ac.id/,UI menyediakan link https://snmptn.ui.ac.id/ bagi peserta yang mengikuti SNMPTN 2020. Pengumuman bisa diakses hari Senin (22/3/2021) pukul 15.00 WIB.,https://finance.detik.com/foto-bisnis/d-5498673/ironi-beras-bulog-di-tengah-isu-impor-dari-pemerintah,1
Ironi Beras Bulog di Tengah Isu Impor dari Pemerintah,Pemerintah berencana impor beras 1 juta ton. Dirut Perum Bulog Budi Waseso pun buka-bukaan soal kondisi ratusan ribu ton beras impor yang belum terpakai.,https://finance.detik.com/infrastruktur/d-5490815/pemerintah-tak-segera-perbaiki-jalan-rusak-bisa-kena-sanksi-lho,1
Pemerintah Tak Segera Perbaiki Jalan Rusak Bisa Kena Sanksi Lho,"Bila tak segera diperbaiki atau memberi tanda yang dimaksud, pemerintah atau penyelenggara jalan bisa kena sanksi hukum pidana kurungan atau denda.",https://finance.detik.com/berita-ekonomi-bisnis/d-5486258/mau-tertibkan-predatory-pricing-e-commerce-ini-pesan-buat-pemerintah,1
"Setahun Corona, Ini Sederet Upaya RI Akhiri Pandemi",Sejauh ini pemerintah melalui Kementerian Kesehatan (Kemenkes) terus berupaya mengendalikan pandemi COVID-19 lewat banyak kebijakan.,https://news.detik.com/berita/d-5483655/setahun-corona-ini-sederet-upaya-ri-akhiri-pandemi,1
Mahfud Md di Depan Para Pakar Hukum: Jangan Takut Mengkritik Pemerintah,Menko Polhukam Mahfud Md meminta para pakar hukum tak takut mengkritik pemerintah. Mahfud para pakar juga harus memikirkan keselamatan bangsa.,https://news.detik.com/berita/d-5479941/mahfud-md-di-depan-para-pakar-hukum-jangan-takut-mengkritik-pemerintah,1
"Survei Litbang Kompas: 58,9% Puas Kinerja Pemerintah Atasi Pandemi",Litbang Kompas merilis hasil survei yang hasilnya mayoritas responden puas terhadap kinerja pemerintah dalam mengatasi pandemi COVID-19.,https://news.detik.com/berita/d-5476553/survei-litbang-kompas-589-puas-kinerja-pemerintah-atasi-pandemi,1
Saat Perpres Vaksinasi Dianggap Langgar Hasil Rapat Komisi DPR,Penerbitan Perpres 14/2021 menuai kritik dari Komisi IX DPR. Pemerintah dianggap melanggar kesepakatan antara Komisi IX DPR dengan Kemenkes.,https://news.detik.com/berita/d-5375079/saat-perpres-vaksinasi-dianggap-langgar-hasil-rapat-komisi-dpr,1
"Disebut Langgar Kesepakatan soal Penolak Vaksinasi, Ini Respons Kemenkes",Komisi IX DPR menyebut pemerintah melanggar kesepakatan karena memberlakukan Perpres 14/2021 soal penolak vaksinasi Corona. Begini respons Kemenkes.,https://news.detik.com/berita/d-5374576/disebut-langgar-kesepakatan-soal-penolak-vaksinasi-ini-respons-kemenkes,1
"Legislator PAN Bela JK soal Kritik, Singgung Kasus Petinggi KAMI",Anggota DPR Sarifuddin Sudding membela JK yang soal cara kritik pemerintah tanpa dipolisikan. Sudding menilai pernyataan JK mewakili keresahan masyarakat.,https://news.detik.com/berita/d-5374435/legislator-pan-bela-jk-soal-kritik-singgung-kasus-petinggi-kami,1
"JK Tanya Cara Kritik Tanpa Dipolisikan, Ferdinand: Becerminlah Sebelum Bicara",Wapres ke-12 RI Jusuf Kalla (JK) mempertanyakan cara mengkritik pemerintah tanpa harus dipolisikan. Ferdinand Hutahaean meminta JK 'becermin' sebelum bicara.,https://news.detik.com/berita/d-5374312/jk-tanya-cara-kritik-tanpa-dipolisikan-ferdinand-becerminlah-sebelum-bicara,1
Ketua PKB Komentari JK: Kritik Sekarang Cenderung Hujatan Tanpa Dasar,"PKB menanggapi JK yang sempat mempertanyakan cara kritik ke pemerintah tanpa dipolisikan. PKB menilai kritik saat ini masif, tapi cenderung berisi hujatan.",https://news.detik.com/berita/d-5374186/ketua-pkb-komentari-jk-kritik-sekarang-cenderung-hujatan-tanpa-dasar,1
"Respons JK, PPP Bicara soal Kritik Campur Ujaran Kebencian hingga Provokasi","JK mempertanyakan cara mengkritik pemerintah tanpa dipolisikan. Menurut PPP, perlu ditelaah apakah murni kritik atau bercampur dugaan provokasi.",https://news.detik.com/berita/d-5374077/respons-jk-ppp-bicara-soal-kritik-campur-ujaran-kebencian-hingga-provokasi,1
Mahfud Md: Pemerintah Tak Akan Pernah Menangkap Orang Kritis,Menko Polhukam Mahfud MD menyebut pemerintah tidak akan pernah menangkap orang-orang yang kritis terhadap pemerintah.,https://news.detik.com/berita/d-5373485/mahfud-md-pemerintah-tak-akan-pernah-menangkap-orang-kritis,1
PAN Apresiasi Jokowi Siap Dikritik: Tindak Buzzer yang Timbulkan Keributan!,PAN mengapresiasi sikap pemerintah yang menyatakan siap menerima kritik dan masukan. PAN meminta buzzer pembuat keributan ditindak.,https://news.detik.com/berita/d-5368733/jokowi-siap-dikritik-nasdem-buzzer-harus-beri-ruang-ke-publik,1
"Legislator PKB: Masyarakat Takut Mengkritik, Tindak Buzzer Kurang Ajar!",Anggota DPR Syaiful Bahri Anshori menyebut masyarakat takut mengkritik Jokowi karena buzzer. Syaiful meminta buzzer yang kurang ajar ditindak.,https://news.detik.com/berita/d-5368608/pendiri-survei-kedaikopi-minta-hukum-tak-tumpul-ke-buzzer,1
"Jokowi Siap Dikritik, NasDem: Buzzer Harus Beri Ruang ke Publik",Pemerintah membuka diri untuk menerima kritik dari semua pihak. NasDem meminta para buzzer pendukung Jokowi memberikan ruang agar publik bisa mengkritik.,https://news.detik.com/berita/d-5368357/pemerintah-siap-dikritik-pakar-medsos-minta-jaminan-tak-ada-serangan-buzzer,1
Pendiri Survei KedaiKOPI Minta Hukum Tak Tumpul ke Buzzer,Kesiapan pemerintah menerima kritik dari berbagai pihak mendapat apresiasi. Pendiri KedaiKOPI Hendri Satrio meminta penegakan hukum tak tumpul ke para buzzer.,https://news.detik.com/berita/d-5368304/kritik-keras-bagai-jamu-dinanti-pemerintah-agar-terarah,1
"Pemerintah Siap Dikritik, Pakar Medsos Minta Jaminan Tak Ada Serangan Buzzer",Pemerintah mempersilakan warga untuk menyampaikan kritik yang keras dan terbuka. Namun pemerintah diminta menjamin tak ada serangan buzzer.,https://www.detik.com/edu/sekolah/d-5350258/penelitian-pspk--anak-dari-keluarga-miskin-sulit-akses-sekolah-berkualitas,1
Kritik Keras Bagai Jamu Dinanti Pemerintah Agar Terarah,"Pemerintah menegaskan siap menerima kritikan keras, supaya pembangunan lebih terarah. Pemerintah menganalogikan kritikan bagaikan jamu yang menguatkan.",https://news.detik.com/berita/d-5324573/pemerintah-bentuk-tim-genomik-surveilans-antisipasi-mutasi-corona-apa-itu,1
Penelitian PSPK : Anak dari Keluarga Miskin Sulit Akses Sekolah Berkualitas,Sekolah merupakan sarana belajar bagi anak-anak. Namun ternyata ada peran keluarga juga yang memengaruhi keberhasilan pendidikan anak.,https://news.detik.com/berita/d-5324230/beda-dengan-psbb-pemerintah-pakai-istilah-ppkm-batasi-kegiatan-warga,1
"Pemerintah Bentuk Tim Genomik Surveilans Antisipasi Mutasi Corona, Apa Itu?",Pemerintah membentuk tim genomik surveilans. Tim tersebut bertugas untuk meneliti mutasi virus Corona.,https://news.detik.com/berita/d-5316062/puskapsi-soroti-pemerintah-dpr-soal-partisipasi-publik-bahas-ruu,1
"Ada Larangan, Tulisan FPI di Ambulans Gratis Hilmi Sumut Mulai Dilepas",Pemerintah resmi melarang Front Pembela Islam (FPI). Tulisan dan logo FPI di ambulans gratis Hilal Merah Indonesia (Hilmi) FPI Sumut mulai dilepas.,https://news.detik.com/berita/d-5276340/pemerintah-masih-bahas-nasib-libur-panjang-akhir-tahun,1
Pemerintah Masih Bahas Nasib Libur Panjang Akhir Tahun,Pemerintah menyatakan nasib libur panjang akhir tahun masih dibahas kementerian terkait. Libur panjang akhir tahun sebelumnya ada wacana dikurangi.,https://news.detik.com/berita/d-5274738/dari-pemerintah-hingga-senayan-mengutuk-pembunuhan-sadis-di-sigi,1
Dari Pemerintah hingga Senayan Mengutuk Pembunuhan Sadis di Sigi,Kecaman atas peristiwa pembunuhan sadis di Sigi datang dari segala penjuru. Pemerintah hingga 'Senayan' mengutuk keras para pelaku pembunuhan sadis di Sigi itu.,https://finance.detik.com/moneter/d-5269596/pemerintah-mau-titip-lagi-dana-di-bank-pembangunan-daerah,1
Pemerintah Mau Titip Lagi Dana di Bank Pembangunan Daerah,Pemerintah menyebut ada 11 Bank Pembangunan Daerah (BPD) yang mengajukan permohonan penempatan dana dari pemerintah.,https://news.detik.com/berita/d-5256874/singgung-acara-habib-rizieq-mahfud-pemerintah-akan-tindak-tegas-kerumunan,1
"Singgung Acara Habib Rizieq, Mahfud: Pemerintah Akan Tindak Tegas Kerumunan",Pemerintah akan menindak tegas apabila terjadi kerumunan massa dalam jumlah besar. Peringatan ini sudah disampaikan kepada kepala daerah hingga aparat.,https://news.detik.com/berita/d-5253008/kontroversi-ruu-bolehkan-pemerintah-ikut-campur-urusan-rumah-tangga,1
Kontroversi RUU Bolehkan Pemerintah 'Ikut Campur' Urusan Rumah Tangga,RUU Ketahanan Keluarga dilanjutkan pembahasannya oleh DPR. RUU ini menambah kontroversi baru karena memperbolehkan pemerintah 'ikut campur' urusan rumah tangga.,https://health.detik.com/detiktv/d-5224865/pemerintah-siapkan-road-map-prioritas-penerima-vaksin,1
Pemerintah Siapkan Road Map Prioritas Penerima Vaksin,"Pemerintah menyiapkan road map prioritas penerima vaksin Corona di Indonesia. Berdasarkan studi WHO, vaksin tahap pertama akan dilakukan ke garda terdepan.",https://finance.detik.com/berita-ekonomi-bisnis/d-5217641/umkm-nggak-usah-cemas-produknya-bakal-diborong-pemerintah,1
